DailyStats,Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
2020-02-10 08:50:00,25.796837,34.630726,8.208211,2.540715,0.000000,20.036694
2020-02-10 08:55:00,26.131626,34.706661,8.236416,2.629938,0.000000,21.013523
2020-02-10 09:00:00,26.232241,34.697342,8.290214,2.495408,0.000000,20.344004
2020-02-10 09:05:00,26.417189,34.521206,8.258855,2.383351,0.000000,20.180574
2020-02-10 09:10:00,26.844704,34.626080,8.283478,2.293586,0.000000,20.443253
2020-02-10 09:15:00,26.089268,34.507156,8.132590,2.332599,0.000000,20.616259
2020-02-10 09:20:00,26.033173,34.738293,8.245390,2.594755,0.000000,20.440945
2020-02-10 09:25:00,26.439907,34.586525,8.155259,2.323828,0.000000,20.568275
2020-02-10 09:30:00,26.240183,34.519657,8.199326,2.635585,0.000000,19.957481
2020-02-10 09:35:00,25.920666,34.678341,8.186992,2.516006,0.000000,20.630491
2020-02-10 09:40:00,26.410730,34.569939,8.183379,2.481216,0.000000,19.958603
2020-02-10 09:45:00,26.077543,34.609100,8.145614,2.380642,0.000000,20.258135
2020-02-10 09:50:00,26.439995,34.593838,8.178555,2.492967,0.000000,20.167530
2020-02-10 09:55:00,26.168365,34.482677,8.227492,2.198532,0.000000,19.969177
2020-02-10 10:00:00,26.241055,34.557941,8.192127,2.821550,0.000000,20.119789
2020-02-10 10:05:00,26.440544,34.639149,8.183507,2.594752,0.000000,20.317989
2020-02-10 10:10:00,26.287460,34.670761,8.279965,2.674848,0.000000,19.876381
2020-02-10 10:15:00,26.208879,34.387192,8.200072,2.478889,0.000000,20.715139
2020-02-10 10:20:00,26.629725,34.550972,8.240559,2.654827,0.000000,20.341166
2020-02-10 10:25:00,26.590580,34.427605,8.221243,2.944614,0.000000,20.248913
2020-02-10 10:30:00,26.352995,34.734371,8.238178,2.960742,0.000000,20.271814
2020-02-10 10:35:00,26.923962,34.537220,8.173854,3.106112,0.000000,19.972807
2020-02-10 10:40:00,26.588940,34.524006,8.172814,3.129239,0.000000,19.717127
2020-02-10 10:45:00,26.333399,34.539818,8.195690,3.649780,0.000000,19.840387
2020-02-10 10:50:00,26.431356,34.703033,8.174227,3.961251,600.000000,20.000984
2020-02-10 10:55:00,26.565285,34.691196,8.117575,3.760938,0.000000,20.193556
2020-02-10 11:00:00,26.392202,34.667439,8.084003,3.652817,0.000000,19.963495
2020-02-10 11:05:00,26.574329,34.535175,8.165720,3.709734,0.000000,20.242197
2020-02-10 11:10:00,26.155455,34.710510,8.177387,3.459286,0.000000,19.609692
2020-02-10 11:15:00,26.095499,34.660324,8.175814,3.127248,0.000000,20.234188
2020-02-10 11:20:00,27.172159,34.633923,8.166700,3.529415,0.000000,19.726381
2020-02-10 11:25:00,25.963318,34.734772,8.141696,3.650728,0.000000,19.713737
2020-02-10 11:30:00,26.877094,34.552963,8.186763,3.714244,0.000000,20.351696
2020-02-10 11:35:00,26.612301,34.597179,8.156093,3.369292,0.000000,20.091631
2020-02-10 11:40:00,26.308237,34.363335,8.237139,3.308372,0.000000,20.263489
2020-02-10 11:45:00,26.787086,34.514843,8.137609,3.673709,0.000000,20.522738
2020-02-10 11:50:00,26.431990,34.643421,8.339781,3.817672,0.000000,19.834118
2020-02-10 11:55:00,25.847321,34.718391,8.227116,3.591839,0.000000,19.766958
2020-02-10 12:00:00,26.228971,34.471317,8.192648,3.529244,0.000000,19.886511
2020-02-10 12:05:00,26.329807,34.646351,8.217658,3.624819,0.000000,19.680794
2020-02-10 12:10:00,26.688110,34.609272,8.225915,3.408027,0.000000,20.372938
2020-02-10 12:15:00,25.863859,34.629532,8.172570,3.441654,0.000000,19.939438
2020-02-10 12:20:00,26.362406,34.446655,8.231962,3.678596,0.000000,19.482397
2020-02-10 12:25:00,26.943153,34.454849,8.199563,3.551935,0.000000,19.729414
2020-02-10 12:30:00,25.904341,34.546585,8.235495,3.557793,0.000000,20.214777
2020-02-10 12:35:00,26.274693,34.590698,8.180038,3.732579,0.000000,20.062782
2020-02-10 12:40:00,26.988682,34.641510,8.142451,3.665463,0.000000,19.818281
2020-02-10 12:45:00,26.546419,34.581810,8.193365,3.301986,0.000000,20.091619
2020-02-10 12:50:00,26.292091,34.521454,8.145058,3.589949,0.000000,20.224598
2020-02-10 12:55:00,26.647821,34.733677,8.231272,3.677558,0.000000,20.377939
2020-02-10 13:00:00,26.216469,34.519085,8.235161,3.306598,0.000000,19.819500
2020-02-10 13:05:00,26.523169,34.696178,8.271026,3.745907,0.000000,20.532516
2020-02-10 13:10:00,26.211025,34.667812,8.269495,3.653247,0.000000,19.760206
2020-02-10 13:15:00,25.951672,34.696163,8.242614,3.731330,0.000000,20.771687
2020-02-10 13:20:00,26.108082,34.686947,8.130892,3.330216,0.000000,19.644016
2020-02-10 13:25:00,26.811371,34.475899,8.241096,3.462773,0.000000,20.240459
2020-02-10 13:30:00,26.412842,34.425827,8.367402,3.425977,0.000000,20.656073
2020-02-10 13:35:00,26.345123,34.502911,8.301318,3.198455,0.000000,19.374165
2020-02-10 13:40:00,26.511833,34.486832,8.237729,3.500753,0.000000,20.286165
2020-02-10 13:45:00,26.296751,34.394405,8.243123,3.326004,0.000000,21.026596
2020-02-10 13:50:00,26.224611,34.511463,8.290926,3.201547,0.000000,19.792936
2020-02-10 13:55:00,26.470388,34.428467,8.152966,3.272929,0.000000,20.974125
2020-02-10 14:00:00,26.805149,34.587406,8.243589,2.934344,0.000000,20.333292
2020-02-10 14:05:00,26.632320,34.678154,8.392229,2.844229,0.000000,19.899307
2020-02-10 14:10:00,26.954998,34.590496,8.211630,2.544354,0.000000,21.134346
2020-02-10 14:15:00,26.444330,34.509342,8.322564,3.068734,0.000000,19.636143
2020-02-10 14:20:00,26.532278,34.601402,8.261881,2.412981,0.000000,20.533207
2020-02-10 14:25:00,26.602751,34.625546,8.188324,2.639901,0.000000,19.819271
2020-02-10 14:30:00,26.458473,34.744320,8.147067,2.493467,0.000000,20.829798
2020-02-10 14:35:00,26.749878,34.386105,8.325983,2.028875,0.000000,20.271286
2020-02-10 14:40:00,26.376522,34.692516,8.282266,2.317956,0.000000,20.348013
2020-02-10 14:45:00,26.374956,34.619900,8.218629,2.354318,0.000000,20.887827
2020-02-10 14:50:00,25.872465,34.689690,8.211622,2.548602,0.000000,20.932827
2020-02-10 14:55:00,26.565189,34.653790,8.222485,2.158699,0.000000,20.382166
2020-02-10 15:00:00,50.000000,34.444977,8.270892,2.568621,0.000000,20.344673
2020-02-10 15:05:00,26.027178,34.448353,8.272784,2.471039,0.000000,20.389008
2020-02-10 15:10:00,26.275698,34.615654,8.170290,2.410354,0.000000,20.823654
2020-02-10 15:15:00,26.716364,34.699326,8.199958,2.477866,0.000000,20.758230
2020-02-10 15:20:00,26.431446,34.603142,8.258033,2.301099,0.000000,20.373749
2020-02-10 15:25:00,26.248484,34.416203,8.229827,2.319316,0.000000,21.040062
2020-02-10 15:30:00,26.282026,34.500385,8.300817,2.505505,0.000000,20.304119
2020-02-10 15:35:00,26.472582,34.444401,8.261395,2.393109,0.000000,20.445538
2020-02-10 15:40:00,26.268158,34.644199,8.124241,2.514935,0.000000,20.556091
2020-02-10 15:45:00,26.763023,34.523842,8.254478,2.578133,0.000000,20.214582
2020-02-10 15:50:00,26.762318,34.645485,8.197298,2.586793,0.000000,20.167627
2020-02-10 15:55:00,25.918137,34.753510,8.165470,2.371566,0.000000,20.074224
2020-02-10 16:00:00,26.188540,34.662552,8.197567,2.172496,0.000000,20.231512
2020-02-10 16:05:00,26.063311,34.717873,8.233573,2.338152,0.000000,20.218130
2020-02-10 16:10:00,26.453661,34.354313,8.225159,2.722329,0.000000,20.315622
2020-02-10 16:15:00,26.449575,34.623707,8.203735,2.660656,0.000000,20.647972
2020-02-10 16:20:00,26.203339,34.593403,8.082797,2.117738,0.000000,20.479757
2020-02-10 16:25:00,25.953775,34.573917,8.139000,2.296924,0.000000,20.192070
2020-02-10 16:30:00,26.581247,34.523487,8.232979,2.098954,0.000000,20.074131
2020-02-10 16:40:00,26.632915,34.432423,8.120278,2.505691,0.000000,20.125683
2020-02-10 16:45:00,26.747627,34.586960,8.229121,2.597812,0.000000,20.412994
2020-02-10 16:50:00,26.235081,34.726097,8.213652,2.550281,0.000000,21.322704
2020-02-10 16:55:00,26.106434,34.556885,8.298805,2.374817,0.000000,20.041851
2020-02-10 17:00:00,26.061983,34.682392,8.210959,2.310157,0.000000,20.636902
2020-02-10 17:05:00,26.757414,34.624390,8.183443,2.487490,0.000000,20.853655
2020-02-10 17:10:00,26.413319,34.591625,8.280729,2.503394,0.000000,20.402380
2020-02-10 17:15:00,26.002493,34.670074,8.208757,2.477772,0.000000,19.877184
2020-02-10 17:20:00,26.175108,34.685940,8.191101,1.943634,0.000000,20.637672
2020-02-10 17:25:00,26.589647,34.557049,8.240881,2.568130,0.000000,20.947201
2020-02-10 17:30:00,26.243935,34.532326,8.271759,2.192751,0.000000,20.304811
2020-02-10 17:35:00,26.308969,34.589146,8.186313,2.439545,0.000000,20.619047
2020-02-10 17:40:00,26.110594,34.539307,8.188038,2.093574,0.000000,21.056494
2020-02-10 17:45:00,25.571484,34.624950,8.168649,2.634947,0.000000,21.141079
2020-02-10 17:50:00,25.888304,34.613037,8.281343,2.576975,0.000000,20.969185
2020-02-10 17:55:00,26.098980,34.330536,8.202383,2.409150,0.000000,21.086493
2020-02-10 18:00:00,26.057005,34.585697,8.223000,2.576654,0.000000,20.498653
2020-02-10 18:05:00,26.471096,34.725071,8.342090,2.476406,0.000000,21.210890
2020-02-10 18:10:00,26.039471,34.663857,8.321217,2.476633,0.000000,20.829800
2020-02-10 18:15:00,25.983763,34.740757,8.297142,2.473940,0.000000,20.718914
2020-02-10 18:20:00,26.915190,34.649239,8.188091,2.463703,0.000000,20.858089
2020-02-10 18:25:00,26.919159,34.419304,8.219968,2.789392,0.000000,21.067837
2020-02-10 18:30:00,26.329803,34.563061,8.215200,2.808307,0.000000,20.384548
2020-02-10 18:35:00,26.570032,34.539047,8.217646,2.635373,0.000000,21.043612
2020-02-10 18:40:00,25.562441,34.516087,8.303405,2.792951,0.000000,21.489868
2020-02-10 18:45:00,26.415430,34.537132,8.322107,2.347727,0.000000,21.070667
2020-02-10 18:50:00,26.138159,34.684856,8.214735,2.422335,0.000000,21.202040
2020-02-10 18:55:00,25.909002,34.645378,8.169367,2.315203,0.000000,21.310913
2020-02-10 19:00:00,26.514914,34.698402,8.290202,2.501378,0.000000,20.815193
2020-02-10 19:05:00,26.174532,34.777836,8.184940,2.340312,0.000000,21.113733
2020-02-10 19:10:00,25.987333,34.549454,5.000000,2.341164,0.000000,21.118494
2020-02-10 19:15:00,25.948668,34.653118,8.300170,2.413516,0.000000,21.211174
2020-02-10 19:20:00,26.282532,34.840324,8.237387,2.753724,0.000000,20.472778
2020-02-10 19:25:00,26.866304,34.726593,8.125163,2.738179,0.000000,21.338661
2020-02-10 19:30:00,26.578814,34.638519,8.268927,2.556803,0.000000,21.082329
2020-02-10 19:35:00,26.548428,34.712662,8.246773,2.194033,0.000000,19.524126
2020-02-10 19:40:00,26.516396,34.662300,8.199056,2.428300,0.000000,21.320200
2020-02-10 19:45:00,26.393719,34.563915,8.209373,2.925996,0.000000,20.858030
2020-02-10 19:50:00,26.050034,34.802910,8.177252,2.397929,0.000000,21.793633
2020-02-10 19:55:00,25.857237,34.570255,8.233828,2.605428,0.000000,21.806170
2020-02-10 20:00:00,25.770784,34.568684,8.146512,2.233064,0.000000,20.890923
2020-02-10 20:05:00,26.113235,34.614433,8.265052,2.922295,0.000000,21.469069
2020-02-10 20:10:00,26.266918,34.574024,8.108000,2.927331,0.000000,21.522848
2020-02-10 20:15:00,25.996761,34.604748,8.234111,2.633003,0.000000,21.522642
2020-02-10 20:20:00,26.361677,34.470299,8.349310,3.096912,0.000000,21.066559
2020-02-10 20:25:00,25.966576,34.476517,8.142857,3.247206,0.000000,21.219694
2020-02-10 20:30:00,26.974403,34.532623,8.257841,2.929387,0.000000,21.156954
2020-02-10 20:35:00,26.161165,34.616837,8.210037,3.069799,0.000000,21.113564
2020-02-10 20:40:00,26.674093,34.664528,8.304721,3.173878,0.000000,21.750195
2020-02-10 20:45:00,26.375156,34.629711,8.200134,3.094131,0.000000,21.728754
2020-02-10 20:50:00,26.261148,34.511456,8.273963,3.093091,0.000000,20.830782
2020-02-10 20:55:00,26.456282,34.831863,8.195669,3.420861,0.000000,21.050583
2020-02-10 21:00:00,26.205633,34.628605,8.229176,3.500129,0.000000,21.845755
2020-02-10 21:05:00,26.458763,34.509167,8.218564,3.486910,0.000000,21.893305
2020-02-10 21:10:00,26.287954,34.572758,8.277665,3.428574,0.000000,21.545164
2020-02-10 21:15:00,26.471546,34.557030,8.293123,3.286776,0.000000,22.491987
2020-02-10 21:20:00,26.185909,34.398983,8.314186,3.731286,0.000000,21.401552
2020-02-10 21:25:00,26.055944,34.462986,8.349303,3.494150,0.000000,20.767721
2020-02-10 21:30:00,26.466927,34.362896,8.330192,3.596048,0.000000,21.081106
2020-02-10 21:35:00,26.404293,34.387768,8.357203,3.644113,0.000000,22.143713
2020-02-10 21:40:00,26.350891,34.469074,8.294132,3.507684,0.000000,21.687172
2020-02-10 21:45:00,26.675299,34.106285,8.272397,3.616076,0.000000,22.214319
2020-02-10 21:50:00,26.524841,34.066319,8.279451,3.035934,0.000000,21.461727
2020-02-10 21:55:00,26.643421,34.279919,8.269366,3.204718,0.000000,21.820107
2020-02-10 22:00:00,26.295612,33.924519,8.211103,3.386686,0.000000,21.761370
2020-02-10 22:05:00,26.323460,33.797539,8.315339,3.881443,0.000000,22.421692
2020-02-10 22:10:00,26.758081,33.793816,8.296614,3.941130,0.000000,22.205481
2020-02-10 22:15:00,26.136961,33.737492,8.310488,3.739737,0.000000,21.452633
2020-02-10 22:20:00,26.547844,33.715717,8.311838,3.352033,0.000000,21.809067
2020-02-10 22:25:00,26.685196,33.448608,8.258265,3.423254,0.000000,22.399351
2020-02-10 22:30:00,25.945160,33.552757,8.327629,3.116266,0.000000,21.931940
2020-02-10 22:35:00,26.013876,33.548611,8.386003,3.580987,0.000000,21.976290
2020-02-10 22:40:00,26.857822,33.605614,8.324037,3.601417,0.000000,22.338900
2020-02-10 22:45:00,26.879519,33.688480,8.288990,3.187279,0.000000,23.427582
2020-02-10 22:50:00,26.201794,33.887779,8.343038,3.320200,0.000000,22.676907
2020-02-10 22:55:00,26.621006,33.496628,8.401674,3.300772,0.000000,23.609221
2020-02-10 23:00:00,26.578552,33.708576,8.340185,3.528995,0.000000,23.274475
2020-02-10 23:05:00,26.574707,33.588657,8.436416,3.569816,0.000000,23.487041
2020-02-10 23:10:00,26.611294,33.580677,8.472842,3.307599,0.000000,23.797829
2020-02-10 23:15:00,26.919632,33.627087,8.381627,3.437699,0.000000,23.404409
2020-02-10 23:20:00,26.996370,33.662067,8.404070,3.157319,600.000000,23.245483
2020-02-10 23:25:00,26.838905,33.703121,8.473159,3.416985,0.000000,23.415461
2020-02-10 23:30:00,26.660448,34.093639,8.376631,3.753432,0.000000,23.049442
2020-02-10 23:35:00,26.948921,34.037544,8.407342,3.361819,0.000000,22.758036
2020-02-10 23:40:00,27.074499,33.946224,8.372649,3.484861,0.000000,24.770205
2020-02-10 23:45:00,26.500193,33.939503,8.441192,3.413320,0.000000,23.651373
2020-02-10 23:50:00,26.666185,33.774097,8.414456,3.724565,0.000000,24.156946
2020-02-10 23:55:00,26.524654,34.081066,8.371149,3.454668,0.000000,24.130432
2020-02-11 00:00:00,26.818274,33.900547,8.418285,3.789084,0.000000,24.037922
2020-02-11 00:05:00,26.397228,34.128067,8.441784,3.482409,0.000000,24.748180
2020-02-11 00:10:00,26.914721,33.950714,8.389631,3.436874,0.000000,25.743458
2020-02-11 00:15:00,26.925137,34.050304,8.378112,3.914631,0.000000,25.444952
2020-02-11 00:20:00,26.844351,34.164219,8.397898,3.915013,0.000000,25.405947
2020-02-11 00:25:00,26.776089,33.980846,8.344146,3.586692,0.000000,25.412483
2020-02-11 00:30:00,26.664440,34.198025,8.418204,4.040660,0.000000,26.323229
2020-02-11 00:35:00,26.656109,34.160793,8.368837,3.612076,0.000000,25.725344
2020-02-11 00:40:00,26.580231,34.173065,8.353968,3.503978,0.000000,26.053801
2020-02-11 00:45:00,26.541569,34.309517,8.358333,3.721817,0.000000,26.364229
2020-02-11 00:50:00,26.571493,34.383366,8.376518,3.767023,0.000000,26.328840
2020-02-11 00:55:00,26.764139,34.192657,8.420002,3.770186,0.000000,26.690926
2020-02-11 01:00:00,26.512997,34.199627,8.367401,4.163805,0.000000,26.977772
2020-02-11 01:05:00,26.830849,34.308933,8.394692,4.090215,0.000000,26.001116
2020-02-11 01:10:00,26.766106,34.302856,8.367747,3.626558,0.000000,26.972511
2020-02-11 01:15:00,26.579132,34.373356,8.450860,4.214203,0.000000,27.466503
2020-02-11 01:20:00,26.705574,34.378151,8.368051,4.443913,0.000000,26.731260
2020-02-11 01:25:00,26.801687,34.280769,8.335978,4.643041,0.000000,26.978556
2020-02-11 01:30:00,26.352987,34.195801,8.403229,4.025742,0.000000,27.197721
2020-02-11 01:35:00,26.870192,34.260399,8.345069,4.253178,0.000000,27.500530
2020-02-11 01:40:00,26.876579,34.229553,8.331282,4.078402,0.000000,27.756792
2020-02-11 01:45:00,26.678564,34.158878,8.429563,3.977002,0.000000,28.320557
2020-02-11 01:50:00,26.576815,34.268681,8.376488,3.984143,0.000000,28.839380
2020-02-11 01:55:00,26.859957,34.064999,8.414230,4.313945,0.000000,28.286293
2020-02-11 02:00:00,26.529190,34.140678,8.406140,4.091322,0.000000,28.019424
2020-02-11 02:05:00,26.545971,34.138893,8.442915,4.260196,0.000000,28.852650
2020-02-11 02:10:00,26.966904,34.247021,8.420106,4.191351,0.000000,29.262247
2020-02-11 02:15:00,26.799307,34.392944,8.385210,4.417138,0.000000,29.296961
2020-02-11 02:20:00,26.497406,34.234898,8.367201,4.583268,0.000000,28.897783
2020-02-11 02:25:00,26.562668,34.281479,8.326603,4.140533,0.000000,29.685638
2020-02-11 02:30:00,26.689489,34.237675,8.297897,4.176754,0.000000,29.707312
2020-02-11 02:35:00,26.309225,34.214371,8.435072,4.303429,0.000000,29.522383
2020-02-11 02:40:00,26.706121,34.323093,8.266618,4.064124,0.000000,30.264399
2020-02-11 02:45:00,26.300594,34.565029,8.314164,4.486220,0.000000,29.701000
2020-02-11 02:50:00,26.230528,34.542088,8.399733,4.332964,0.000000,29.996286
2020-02-11 02:55:00,26.327288,34.549160,8.222437,4.627594,0.000000,29.948999
2020-02-11 03:00:00,26.325302,34.468182,8.387321,4.539799,0.000000,30.303898
2020-02-11 03:05:00,27.270477,34.786343,8.285349,4.329828,0.000000,30.652710
2020-02-11 03:10:00,26.732489,34.356960,8.418964,4.320858,0.000000,30.731865
2020-02-11 03:15:00,26.597462,34.257362,8.277345,4.140352,0.000000,30.097416
2020-02-11 03:20:00,26.592155,34.561897,8.350462,4.319122,0.000000,30.134748
2020-02-11 03:25:00,26.033691,34.408195,8.364921,4.191637,0.000000,30.769539
2020-02-11 03:30:00,50.000000,34.454231,8.363884,4.303967,0.000000,30.330015
2020-02-11 03:35:00,26.640816,34.805195,8.344420,4.579499,0.000000,30.179230
2020-02-11 03:40:00,26.474014,34.587814,8.403060,4.613970,0.000000,30.765844
2020-02-11 03:45:00,26.717813,34.455154,8.426558,4.509357,0.000000,30.496677
2020-02-11 03:50:00,26.526220,34.368668,8.361227,4.464849,0.000000,30.199406
2020-02-11 03:55:00,26.788731,34.604809,8.376610,4.313829,0.000000,31.307896
2020-02-11 04:00:00,26.342850,34.434677,8.365497,4.188005,0.000000,30.265984
2020-02-11 04:10:00,26.537083,34.512157,8.473319,4.243899,0.000000,30.710373
2020-02-11 04:15:00,26.824369,34.459251,8.313275,4.586020,0.000000,30.092901
2020-02-11 04:20:00,26.408310,34.474930,8.293103,4.428275,0.000000,29.936720
2020-02-11 04:25:00,26.890495,34.434601,8.257627,4.376371,0.000000,30.447287
2020-02-11 04:30:00,26.579317,34.458549,8.377785,4.114054,0.000000,30.208206
2020-02-11 04:35:00,26.731890,34.241974,8.378393,4.251681,0.000000,29.920347
2020-02-11 04:45:00,25.852169,34.257786,8.386891,4.293261,0.000000,30.317778
2020-02-11 04:50:00,27.061686,34.344818,8.326787,3.813507,0.000000,29.293770
2020-02-11 04:55:00,26.273632,34.209450,8.213683,3.832158,0.000000,29.717745
2020-02-11 05:00:00,27.352619,34.286423,8.267824,3.889137,0.000000,29.869555
2020-02-11 05:05:00,26.656616,34.458794,8.401289,3.408050,0.000000,29.117037
2020-02-11 05:10:00,26.456055,34.331467,8.328364,3.921773,0.000000,28.961304
2020-02-11 05:15:00,26.435646,34.387985,8.360244,3.445155,0.000000,29.438078
2020-02-11 05:20:00,26.182961,34.390888,8.361096,3.484055,0.000000,28.855814
2020-02-11 05:25:00,26.780573,34.270370,8.422176,3.658407,0.000000,28.756647
2020-02-11 05:30:00,26.499069,34.187672,8.305220,3.545140,0.000000,29.440773
2020-02-11 05:35:00,26.747307,34.239758,8.396130,3.490361,0.000000,28.676865
2020-02-11 05:40:00,26.530802,34.363930,8.345183,3.600908,0.000000,28.136429
2020-02-11 05:45:00,27.719969,34.411896,8.344075,3.194947,0.000000,28.896070
2020-02-11 05:50:00,26.310745,34.382904,8.284662,3.310662,0.000000,28.510134
2020-02-11 05:55:00,26.589502,34.540096,8.340901,2.928081,0.000000,27.525671
2020-02-11 06:00:00,26.610821,34.681870,8.316096,3.215703,0.000000,27.918659
2020-02-11 06:05:00,26.614473,34.575687,8.325674,3.158184,0.000000,27.707563
2020-02-11 06:10:00,27.297180,34.485775,8.282640,3.069518,0.000000,27.821363
2020-02-11 06:15:00,26.254444,34.671200,8.247099,3.230974,0.000000,27.137794
2020-02-11 06:20:00,26.911993,34.459297,8.243784,3.190084,0.000000,27.130966
2020-02-11 06:25:00,26.353071,34.462254,8.388835,3.366905,0.000000,27.223171
2020-02-11 06:30:00,26.575407,34.607738,8.230130,3.190147,0.000000,27.284220
2020-02-11 06:35:00,26.984959,34.533859,8.281831,3.070811,0.000000,26.697220
2020-02-11 06:40:00,26.758781,34.732094,8.219048,2.912999,0.000000,26.052818
2020-02-11 06:45:00,26.666748,34.592690,8.285573,3.049443,0.000000,26.624146
